sample_id,source_dataset,filename,relative_path,split,t1_path,t2_path,label_path,width,height,channels,mode,category,caption_count,sha256,valid,error_message,original_width,original_height,patch_size,patch_index,patch_x,patch_y,changed_pixel_count,changed_ratio,preprocessing_version,captions_joined
test_103,LEVIR-CD,test_103.png,raw/levir_cd/test/A/test_103.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_103.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_103.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_103.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,18208,0.017364501953125,1.0.0,
test_104,LEVIR-CD,test_104.png,raw/levir_cd/test/A/test_104.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_104.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_104.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_104.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,19049,0.018166542053222656,1.0.0,
test_105,LEVIR-CD,test_105.png,raw/levir_cd/test/A/test_105.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_105.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_105.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_105.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,52885,0.05043506622314453,1.0.0,
test_106,LEVIR-CD,test_106.png,raw/levir_cd/test/A/test_106.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_106.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_106.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_106.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,24180,0.023059844970703125,1.0.0,
test_107,LEVIR-CD,test_107.png,raw/levir_cd/test/A/test_107.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_107.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_107.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_107.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,2298,0.0021915435791015625,1.0.0,
test_108,LEVIR-CD,test_108.png,raw/levir_cd/test/A/test_108.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_108.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_108.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_108.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,0,0.0,1.0.0,
test_109,LEVIR-CD,test_109.png,raw/levir_cd/test/A/test_109.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_109.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_109.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_109.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,4691,0.004473686218261719,1.0.0,
test_11,LEVIR-CD,test_11.png,raw/levir_cd/test/A/test_11.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_11.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_11.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_11.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,11235,0.010714530944824219,1.0.0,
test_110,LEVIR-CD,test_110.png,raw/levir_cd/test/A/test_110.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_110.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_110.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_110.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,8787,0.008379936218261719,1.0.0,
test_111,LEVIR-CD,test_111.png,raw/levir_cd/test/A/test_111.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_111.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_111.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_111.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,31086,0.029645919799804688,1.0.0,
test_112,LEVIR-CD,test_112.png,raw/levir_cd/test/A/test_112.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_112.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_112.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_112.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,8945,0.008530616760253906,1.0.0,
test_113,LEVIR-CD,test_113.png,raw/levir_cd/test/A/test_113.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_113.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_113.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_113.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,56020,0.053424835205078125,1.0.0,
test_114,LEVIR-CD,test_114.png,raw/levir_cd/test/A/test_114.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_114.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_114.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_114.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,34790,0.03317832946777344,1.0.0,
test_115,LEVIR-CD,test_115.png,raw/levir_cd/test/A/test_115.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_115.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_115.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_115.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,180819,0.17244243621826172,1.0.0,
test_116,LEVIR-CD,test_116.png,raw/levir_cd/test/A/test_116.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_116.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_116.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_116.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,12736,0.01214599609375,1.0.0,
test_117,LEVIR-CD,test_117.png,raw/levir_cd/test/A/test_117.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_117.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_117.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_117.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,0,0.0,1.0.0,
test_118,LEVIR-CD,test_118.png,raw/levir_cd/test/A/test_118.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_118.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_118.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_118.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,149485,0.14256000518798828,1.0.0,
test_119,LEVIR-CD,test_119.png,raw/levir_cd/test/A/test_119.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_119.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_119.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_119.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,78537,0.07489871978759766,1.0.0,
test_12,LEVIR-CD,test_12.png,raw/levir_cd/test/A/test_12.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_12.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_12.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_12.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,105052,0.10018539428710938,1.0.0,
test_120,LEVIR-CD,test_120.png,raw/levir_cd/test/A/test_120.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_120.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_120.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_120.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,127057,0.1211709976196289,1.0.0,
test_121,LEVIR-CD,test_121.png,raw/levir_cd/test/A/test_121.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_121.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_121.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_121.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,26033,0.024827003479003906,1.0.0,
test_122,LEVIR-CD,test_122.png,raw/levir_cd/test/A/test_122.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_122.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_122.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_122.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,0,0.0,1.0.0,
test_123,LEVIR-CD,test_123.png,raw/levir_cd/test/A/test_123.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_123.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_123.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_123.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,3885,0.0037050247192382812,1.0.0,
test_124,LEVIR-CD,test_124.png,raw/levir_cd/test/A/test_124.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_124.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_124.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_124.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,21642,0.020639419555664062,1.0.0,
test_125,LEVIR-CD,test_125.png,raw/levir_cd/test/A/test_125.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_125.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_125.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_125.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,0,0.0,1.0.0,
test_126,LEVIR-CD,test_126.png,raw/levir_cd/test/A/test_126.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_126.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_126.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_126.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,46643,0.04448223114013672,1.0.0,
test_127,LEVIR-CD,test_127.png,raw/levir_cd/test/A/test_127.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_127.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_127.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_127.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,24732,0.023586273193359375,1.0.0,
test_128,LEVIR-CD,test_128.png,raw/levir_cd/test/A/test_128.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_128.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_128.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_128.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,531,0.0005064010620117188,1.0.0,
test_13,LEVIR-CD,test_13.png,raw/levir_cd/test/A/test_13.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_13.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_13.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_13.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,102758,0.09799766540527344,1.0.0,
test_14,LEVIR-CD,test_14.png,raw/levir_cd/test/A/test_14.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_14.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_14.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_14.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,113492,0.10823440551757812,1.0.0,
test_15,LEVIR-CD,test_15.png,raw/levir_cd/test/A/test_15.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_15.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_15.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_15.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,12879,0.012282371520996094,1.0.0,
test_16,LEVIR-CD,test_16.png,raw/levir_cd/test/A/test_16.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_16.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_16.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_16.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,59751,0.056982994079589844,1.0.0,
test_17,LEVIR-CD,test_17.png,raw/levir_cd/test/A/test_17.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_17.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_17.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_17.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,36113,0.034440040588378906,1.0.0,
test_18,LEVIR-CD,test_18.png,raw/levir_cd/test/A/test_18.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_18.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_18.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_18.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,69439,0.0662221908569336,1.0.0,
test_19,LEVIR-CD,test_19.png,raw/levir_cd/test/A/test_19.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_19.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_19.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_19.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,55164,0.052608489990234375,1.0.0,
test_2,LEVIR-CD,test_2.png,raw/levir_cd/test/A/test_2.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_2.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_2.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_2.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,50321,0.047989845275878906,1.0.0,
test_20,LEVIR-CD,test_20.png,raw/levir_cd/test/A/test_20.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_20.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_20.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_20.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,215869,0.20586872100830078,1.0.0,
test_21,LEVIR-CD,test_21.png,raw/levir_cd/test/A/test_21.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_21.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_21.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_21.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,157636,0.15033340454101562,1.0.0,
test_22,LEVIR-CD,test_22.png,raw/levir_cd/test/A/test_22.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_22.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_22.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_22.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,50739,0.04838848114013672,1.0.0,
test_23,LEVIR-CD,test_23.png,raw/levir_cd/test/A/test_23.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_23.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_23.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_23.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,64686,0.06168937683105469,1.0.0,
test_24,LEVIR-CD,test_24.png,raw/levir_cd/test/A/test_24.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_24.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_24.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_24.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,58670,0.05595207214355469,1.0.0,
test_25,LEVIR-CD,test_25.png,raw/levir_cd/test/A/test_25.png,test,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/A/test_25.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/B/test_25.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/test/label/test_25.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,44016,0.0419769287109375,1.0.0,
